label,n,p,k,ph,temperature,rainfall,humidity,soil_texture
5.0,102.64,18.67,51.83,6.37,25.72,46.33,86.5,2.0
5.0,93.94,12.87,49.73,6.42,25.59,56.94,84.47,1.98
5.0,104.06,19.58,51.45,6.37,25.69,49.08,86.51,2.01
5.0,105.25,14.85,50.97,6.34,25.63,46.41,86.09,2.0
5.0,101.72,12.58,50.44,6.57,25.7,51.5,86.02,1.95
5.0,98.26,15.32,50.78,6.5,25.76,54.45,84.89,1.98
5.0,101.65,18.8,50.47,6.48,25.56,53.09,85.08,2.0
5.0,102.55,17.39,50.81,6.5,25.57,54.18,85.18,2.0
5.0,94.36,19.42,50.69,6.54,25.41,55.48,84.15,1.96
5.0,102.42,16.86,49.54,6.52,25.54,50.81,85.32,1.99
5.0,98.36,15.07,51.83,6.36,26.03,44.03,86.49,2.01
5.0,101.05,16.7,50.57,6.39,25.37,51.37,85.16,1.99
5.0,103.17,14.55,50.79,6.58,25.43,54.28,85.31,2.01
5.0,97.46,14.32,50.66,6.5,26.06,52.66,86.21,2.0
5.0,101.52,20.72,51.68,6.42,25.63,48.53,84.97,2.04
5.0,99.86,15.72,50.53,6.46,25.83,54.85,84.44,1.99
5.0,97.31,13.26,50.83,6.56,25.48,52.47,86.22,1.98
5.0,97.51,17.86,50.55,6.51,25.75,48.29,85.69,1.95
5.0,98.27,13.43,50.62,6.63,25.47,53.06,85.55,1.98
5.0,101.22,14.12,50.89,6.46,25.67,55.32,85.38,1.99
5.0,101.47,16.89,50.37,6.35,25.46,51.59,85.68,2.0
5.0,100.1,12.94,50.18,6.31,25.61,52.32,85.46,1.98
5.0,98.31,17.73,50.16,6.37,25.49,57.61,83.18,1.99
5.0,100.21,13.44,50.23,6.24,25.59,50.62,84.8,2.02
5.0,106.22,15.88,51.01,6.33,25.75,51.02,85.0,2.05
5.0,101.2,17.0,51.09,6.5,25.51,48.86,86.26,2.0
5.0,101.16,13.89,51.58,6.42,25.29,49.22,86.61,2.0
5.0,104.02,17.68,51.59,6.43,25.76,50.21,85.28,2.02
5.0,105.0,17.7,51.87,6.61,25.6,51.4,86.07,2.0
5.0,101.52,16.81,50.65,6.54,25.67,51.42,85.79,1.99
5.0,93.99,16.1,50.92,6.32,25.65,54.84,83.85,2.01
5.0,97.3,19.61,50.75,6.34,25.51,54.51,84.44,1.98
5.0,100.29,16.81,50.62,6.4,25.53,57.14,83.68,1.98
5.0,98.61,16.02,50.87,6.44,25.61,51.09,85.56,1.97
5.0,95.73,13.91,50.42,6.46,25.37,50.09,86.26,1.99
5.0,103.4,16.89,51.42,6.4,25.72,45.78,86.35,2.0
5.0,102.05,17.34,51.28,6.39,25.69,50.51,85.97,1.98
5.0,105.15,12.96,51.09,6.35,25.5,48.17,86.32,2.03
5.0,105.56,14.14,51.07,6.41,25.76,50.4,85.41,1.99
5.0,102.43,15.74,51.11,6.41,25.57,54.19,84.64,1.99
5.0,100.14,17.17,50.96,6.2,25.5,52.08,83.55,2.03
5.0,102.38,19.3,50.42,6.4,25.51,52.38,84.63,1.99
5.0,100.17,17.67,51.02,6.46,25.74,55.56,83.78,2.02
5.0,103.47,16.62,50.35,6.4,25.65,45.83,87.13,1.95
5.0,104.74,19.29,50.78,6.45,25.52,51.29,85.21,1.98
5.0,99.53,11.6,51.06,6.49,25.79,50.49,85.84,1.96
5.0,101.61,16.94,50.95,6.45,25.51,53.69,84.48,2.0
5.0,102.25,16.68,51.36,6.5,25.46,52.44,84.96,2.0
5.0,99.71,15.87,49.94,6.53,25.55,54.67,84.52,1.98
5.0,103.71,15.55,49.56,6.42,25.55,47.48,86.0,1.99
5.0,95.75,14.39,50.49,6.32,25.6,56.5,83.92,2.0
5.0,103.66,18.74,50.94,6.5,25.64,54.39,84.66,2.02
5.0,100.66,15.96,51.24,6.41,26.03,53.87,85.42,1.96
5.0,101.02,17.68,50.68,6.33,25.42,52.93,84.56,2.0
5.0,101.94,18.12,49.53,6.37,25.49,52.55,84.79,1.99
5.0,98.98,16.31,49.78,6.43,25.65,47.56,86.52,2.01
5.0,102.64,16.31,50.51,6.48,25.56,55.98,84.28,1.99
5.0,98.11,15.28,50.86,6.4,25.86,51.47,85.91,2.01
5.0,100.31,14.23,50.2,6.29,25.96,42.72,87.7,2.02
5.0,97.9,20.1,50.71,6.53,25.69,55.61,84.18,1.99
5.0,100.22,14.8,50.57,6.45,25.41,52.14,84.6,1.98
5.0,103.01,15.37,50.34,6.52,25.63,52.11,85.26,1.97
5.0,101.03,18.36,50.72,6.42,25.4,53.73,84.42,2.01
5.0,101.45,12.81,50.76,6.43,25.36,53.75,84.88,1.98
5.0,97.36,17.82,50.58,6.41,25.45,51.32,85.02,1.99
5.0,96.73,16.61,50.71,6.5,25.49,54.78,84.06,1.97
5.0,99.0,15.11,51.61,6.47,25.67,47.22,86.54,1.97
5.0,99.56,14.4,51.06,6.47,25.67,44.17,87.21,1.99
5.0,102.62,21.72,51.21,6.5,25.5,49.12,85.12,2.03
5.0,101.0,17.89,51.67,6.33,25.7,45.87,87.39,1.96
5.0,97.1,18.62,51.79,6.36,25.81,53.06,85.04,1.98
5.0,96.8,17.72,50.5,6.4,25.26,56.92,83.54,1.98
5.0,102.82,17.69,52.05,6.53,25.67,52.05,85.08,2.01
5.0,104.27,18.5,51.53,6.38,25.65,47.35,85.95,1.98
5.0,104.87,15.52,50.61,6.39,25.78,51.93,85.14,1.99
5.0,98.95,15.02,50.7,6.5,25.57,55.88,84.79,2.0
5.0,99.74,14.31,50.26,6.47,25.68,51.01,85.74,1.99
5.0,103.69,14.88,50.62,6.39,25.56,44.94,86.85,1.99
5.0,102.13,16.01,51.07,6.43,25.56,55.25,84.79,2.0
5.0,102.52,15.51,50.59,6.48,25.52,51.42,85.17,1.99
5.0,95.89,13.63,50.83,6.53,25.73,49.94,86.94,1.97
5.0,96.82,13.01,50.04,6.5,25.62,51.68,85.84,1.97
5.0,104.97,17.22,50.04,6.37,25.36,51.98,84.69,2.03
5.0,99.68,16.34,51.49,6.46,25.8,49.75,85.76,1.98
5.0,98.71,15.96,48.88,6.37,25.85,45.37,86.69,1.97
5.0,96.14,16.53,50.42,6.39,25.45,52.28,85.25,2.02
5.0,106.03,20.7,50.24,6.42,25.54,48.38,86.33,1.98
5.0,95.99,16.5,51.34,6.32,25.41,48.63,86.54,2.0
5.0,99.42,14.61,51.34,6.54,25.61,55.27,85.3,1.97
5.0,100.56,19.27,50.81,6.34,25.27,50.41,84.64,2.01
5.0,104.05,17.64,50.46,6.39,25.48,50.94,85.41,2.01
5.0,99.14,15.61,50.49,6.55,25.97,52.94,84.55,1.99
5.0,100.19,14.63,50.14,6.52,25.45,56.17,84.36,1.98
5.0,99.12,17.53,50.93,6.47,25.23,57.21,83.81,2.0
5.0,95.21,13.98,51.04,6.37,25.49,49.95,84.67,2.0
5.0,100.97,20.18,50.53,6.53,25.59,54.82,84.23,1.99
5.0,94.74,14.57,51.1,6.43,25.67,54.39,84.73,2.03
5.0,99.74,13.91,50.44,6.48,25.61,50.4,85.5,1.98
5.0,92.67,15.06,50.53,6.43,25.63,49.14,85.85,1.96
5.0,99.01,16.88,50.13,6.33,25.47,54.93,84.12,1.96
5.0,96.6,13.1,49.54,6.56,25.54,48.71,85.28,2.02
5.0,96.93,14.45,49.85,6.43,25.62,51.9,84.62,1.96
5.0,98.87,14.57,50.56,6.44,25.6,54.03,84.57,1.98
5.0,99.69,20.99,51.43,6.49,25.35,51.03,84.82,1.99
5.0,98.25,17.32,51.68,6.38,25.39,50.53,86.81,1.98
5.0,98.29,14.55,50.71,6.66,25.56,57.63,85.5,1.98
5.0,104.85,17.08,51.56,6.5,25.71,50.65,85.58,2.01
5.0,101.07,15.89,50.63,6.31,25.62,50.45,84.47,1.98
5.0,94.4,13.02,50.12,6.61,25.58,54.23,84.86,1.96
5.0,102.46,14.5,51.04,6.53,25.62,53.67,84.99,1.99
5.0,105.75,15.99,50.73,6.5,25.75,47.4,86.79,1.99
5.0,100.74,17.07,50.62,6.43,25.36,50.12,85.36,1.99
5.0,103.99,16.26,51.15,6.48,25.74,51.23,86.09,1.97
5.0,102.29,16.22,50.68,6.34,25.63,44.98,86.52,1.98
5.0,99.12,16.22,50.64,6.47,25.58,54.08,84.23,1.98
5.0,102.54,17.3,50.84,6.36,25.52,54.5,84.39,2.0
5.0,105.77,20.05,51.65,6.3,25.73,45.2,86.61,1.98
5.0,95.83,17.25,49.88,6.36,25.86,47.66,85.59,2.07
5.0,103.44,17.75,50.78,6.39,25.66,56.91,83.75,2.02
5.0,103.76,19.45,49.97,6.47,25.54,51.71,84.09,1.98
5.0,96.29,13.02,50.53,6.52,25.39,55.19,86.91,1.98
5.0,96.95,15.69,50.79,6.39,25.59,57.39,83.43,2.0
5.0,98.42,16.42,49.86,6.36,25.35,57.04,84.01,1.99
5.0,102.08,17.66,51.47,6.38,25.68,48.5,85.42,2.0
5.0,100.8,16.01,49.42,6.45,25.26,53.44,84.86,2.0
5.0,97.95,15.7,50.27,6.37,25.86,45.95,87.16,2.0
5.0,95.95,13.68,50.08,6.43,25.83,54.46,85.0,1.99
5.0,100.72,16.79,51.05,6.42,25.63,54.25,84.9,2.0
5.0,101.46,15.59,51.45,6.64,25.54,47.99,86.14,1.98
5.0,105.12,14.64,50.74,6.4,25.92,49.06,85.82,2.02
5.0,98.8,14.54,50.75,6.43,25.4,55.24,84.14,2.0
5.0,101.89,16.15,51.44,6.4,25.46,44.68,86.66,1.98
5.0,99.63,17.33,51.43,6.24,25.75,50.31,84.73,1.99
5.0,102.02,16.38,49.2,6.4,25.56,50.58,85.24,1.97
5.0,95.71,11.84,50.15,6.54,25.55,55.28,85.67,1.99
5.0,102.63,18.78,50.64,6.33,25.34,46.52,85.15,1.98
5.0,97.18,14.33,50.57,6.42,25.51,57.32,84.22,1.98
5.0,91.41,15.23,50.55,6.35,25.52,52.19,84.89,2.0
5.0,103.51,15.79,49.68,6.46,25.37,49.06,86.57,2.0
5.0,103.59,17.02,50.26,6.36,25.62,54.36,84.87,1.99
5.0,98.28,14.07,50.61,6.66,25.57,55.0,85.43,1.97
5.0,99.94,16.53,51.06,6.48,25.77,49.44,85.79,1.98
5.0,102.57,18.27,49.84,6.5,25.51,52.65,84.54,1.98
5.0,102.46,16.42,51.35,6.35,25.54,50.39,85.08,2.01
5.0,102.67,18.38,49.72,6.31,25.28,49.76,85.33,2.0
5.0,97.82,17.01,50.6,6.52,25.6,59.4,84.17,1.99
5.0,105.66,19.3,51.34,6.4,25.65,52.02,84.75,2.01
5.0,101.72,16.11,50.56,6.55,25.56,52.57,84.86,1.98
5.0,104.31,15.16,50.54,6.37,25.96,47.97,85.94,2.0
5.0,106.9,17.63,49.66,6.41,25.57,43.76,86.71,1.98
5.0,97.22,11.98,50.61,6.58,25.79,56.03,85.58,1.95
5.0,105.6,15.7,51.4,6.33,25.42,50.02,86.26,2.02
5.0,95.13,14.3,50.91,6.47,25.59,55.33,84.53,1.99
5.0,101.68,17.2,50.15,6.53,25.97,49.35,86.05,1.99
5.0,94.93,15.44,50.32,6.56,25.97,52.22,86.11,1.97
5.0,104.25,18.51,50.9,6.35,25.64,49.55,85.93,2.0
5.0,99.97,15.17,50.58,6.4,25.72,48.18,85.89,1.97
5.0,101.55,16.25,50.93,6.45,25.63,47.63,86.38,1.98
5.0,94.41,14.19,50.36,6.38,25.92,50.15,84.9,2.0
5.0,102.92,18.93,49.87,6.42,25.26,54.66,84.41,2.0
5.0,101.62,16.78,52.05,6.38,25.47,45.26,85.86,2.03
5.0,97.9,16.33,50.9,6.32,25.85,52.01,85.26,1.99
5.0,100.81,17.08,50.77,6.36,25.82,55.07,84.17,1.99
5.0,105.89,20.35,49.57,6.31,25.61,50.25,84.9,1.98
5.0,101.97,18.92,50.65,6.45,25.45,53.65,84.14,1.98
5.0,95.67,15.72,50.67,6.42,25.44,49.69,85.12,2.0
5.0,102.53,15.54,51.01,6.43,25.81,52.47,85.23,2.01
5.0,92.73,16.54,51.31,6.52,25.69,56.39,84.11,2.01
5.0,91.47,13.04,50.88,6.47,25.59,56.27,83.94,1.97
5.0,102.29,16.19,51.2,6.52,25.7,54.96,84.68,2.0
5.0,104.43,17.01,50.54,6.62,25.29,49.64,86.1,1.99
6.0,89.54,50.0,39.15,6.33,22.57,241.44,80.08,0.03
6.0,83.69,49.64,38.94,6.32,23.9,238.17,82.38,0.01
6.0,80.69,50.87,39.5,6.4,23.16,232.98,80.85,0.05
6.0,89.53,50.19,39.31,6.42,23.15,239.62,81.08,0.01
6.0,77.9,50.8,40.25,6.57,23.72,247.65,81.01,0.03
6.0,82.36,53.02,40.58,6.29,23.38,236.6,81.05,0.03
6.0,83.43,52.61,39.11,6.34,24.09,228.78,81.67,0.01
6.0,84.54,51.06,39.1,6.44,24.04,230.67,81.12,0.02
6.0,87.12,51.94,38.92,6.58,24.0,239.03,81.6,0.02
6.0,78.4,51.66,40.62,6.39,22.8,247.15,80.84,0.03
6.0,84.81,52.22,38.53,6.39,24.4,239.8,82.59,0.01
6.0,79.54,49.21,38.0,6.34,23.22,233.59,82.51,0.02
6.0,83.96,46.51,39.46,6.46,24.14,243.34,80.9,0.01
6.0,78.1,51.12,40.03,6.55,23.59,237.26,80.21,0.04
6.0,80.59,48.04,39.92,6.3,22.7,219.86,81.32,0.05
6.0,80.27,47.46,39.11,6.51,22.61,235.85,80.62,0.07
6.0,85.84,52.13,39.08,6.44,23.9,229.68,81.88,0.01
6.0,79.6,51.87,39.02,6.44,24.79,225.45,82.12,0.01
6.0,81.77,49.15,39.98,6.49,23.42,231.64,80.52,0.04
6.0,84.66,48.88,39.65,6.43,23.7,227.44,80.97,0.03
6.0,83.3,47.45,39.73,6.46,24.01,212.66,80.99,0.02
6.0,86.63,53.12,39.19,6.29,23.87,236.81,81.18,0.01
6.0,88.92,48.14,38.59,6.32,23.47,230.49,82.24,0.01
6.0,87.85,47.69,37.88,6.37,22.88,228.66,81.91,0.02
6.0,82.56,51.93,39.41,6.33,24.34,237.63,82.27,0.02
6.0,85.74,51.19,39.31,6.37,23.71,231.25,81.47,0.02
6.0,86.93,50.24,39.3,6.25,23.98,230.55,81.7,0.02
6.0,82.39,46.99,39.37,6.74,24.54,226.91,80.73,0.03
6.0,85.57,48.16,39.32,6.2,23.18,224.49,81.9,0.03
6.0,80.5,47.93,39.57,6.35,23.77,234.93,81.67,0.02
6.0,81.15,51.16,40.52,6.45,23.04,230.03,80.88,0.05
6.0,82.01,53.21,39.73,6.41,23.45,242.45,81.57,0.02
6.0,81.53,49.2,39.76,6.49,23.88,237.29,81.1,0.03
6.0,82.27,50.26,39.38,6.48,23.87,228.39,80.62,0.03
6.0,83.93,48.45,39.18,6.48,24.54,230.57,82.38,0.01
6.0,80.72,44.02,39.71,6.48,22.7,234.03,79.09,0.05
6.0,83.8,51.23,38.54,6.38,24.17,237.25,82.83,0.01
6.0,81.4,50.16,40.03,6.32,23.45,232.79,81.18,0.02
6.0,76.71,50.22,41.84,6.48,22.87,226.92,80.93,0.05
6.0,78.79,49.34,39.9,6.48,23.73,245.85,81.0,0.02
6.0,81.07,50.68,39.42,6.51,24.5,241.16,81.9,0.01
6.0,76.16,50.47,40.55,6.46,23.26,237.74,79.32,0.04
6.0,82.53,50.15,39.55,6.41,23.67,221.6,80.76,0.04
6.0,82.8,47.47,39.22,6.62,24.2,240.08,80.68,0.02
6.0,78.0,47.98,40.4,6.45,23.56,231.71,81.75,0.03
6.0,84.01,50.67,38.57,6.19,23.33,238.97,83.23,0.02
6.0,87.17,47.12,38.9,6.36,23.35,229.29,82.68,0.02
6.0,78.08,52.72,39.97,6.64,23.81,226.64,79.31,0.04
6.0,83.27,50.94,39.93,6.45,23.3,240.58,81.41,0.02
6.0,80.88,51.81,40.11,6.43,23.71,227.99,79.91,0.03
6.0,87.65,48.44,39.18,6.46,23.63,228.46,81.33,0.02
6.0,80.54,47.87,39.91,6.37,24.07,230.26,81.11,0.02
6.0,90.11,47.36,37.81,6.27,23.53,240.56,84.0,0.01
6.0,81.71,50.53,39.41,6.37,23.66,231.37,82.21,0.02
6.0,81.68,50.12,40.38,6.44,23.52,230.51,81.08,0.03
6.0,82.5,48.65,39.84,6.49,23.61,224.95,80.37,0.03
6.0,84.86,48.76,39.67,6.48,22.82,232.28,80.98,0.03
6.0,89.96,49.52,39.09,6.43,23.81,236.45,82.13,0.01
6.0,81.99,46.05,40.08,6.32,23.13,235.99,80.74,0.02
6.0,81.24,51.24,39.68,6.39,23.96,228.14,80.61,0.03
6.0,85.77,51.69,38.96,6.49,24.18,226.0,81.53,0.02
6.0,82.17,50.44,39.05,6.35,24.46,234.77,83.05,0.0
6.0,78.5,47.36,39.52,6.48,24.36,233.83,82.02,0.02
6.0,83.29,49.91,38.96,6.45,23.17,234.59,81.61,0.04
6.0,84.95,45.52,39.48,6.52,24.13,234.34,80.54,0.02
6.0,80.17,52.27,39.43,6.35,24.22,229.78,81.62,0.01
6.0,83.65,54.35,40.32,6.34,23.26,235.75,80.82,0.03
6.0,79.82,49.7,40.34,6.48,24.12,230.54,80.86,0.04
6.0,83.16,52.72,39.52,6.38,24.03,232.02,80.63,0.02
6.0,88.37,47.56,38.48,6.29,23.0,230.64,82.6,0.01
6.0,87.62,51.68,38.95,6.46,24.04,239.79,83.21,0.01
6.0,77.35,52.2,40.5,6.51,23.66,234.66,81.1,0.04
6.0,81.82,47.1,39.01,6.41,24.49,237.13,82.98,0.01
6.0,80.71,48.86,39.14,6.31,23.62,235.81,83.43,0.02
6.0,83.19,48.55,38.79,6.45,23.96,241.1,85.05,0.01
6.0,86.33,53.18,39.19,6.47,24.34,236.15,81.95,0.01
6.0,81.41,49.57,39.93,6.34,23.81,229.69,80.37,0.05
6.0,78.37,48.04,39.94,6.42,24.39,233.22,81.75,0.01
6.0,84.4,47.42,39.39,6.35,24.02,224.73,81.27,0.02
6.0,77.9,49.17,40.03,6.38,24.62,231.91,81.99,0.03
6.0,86.32,51.34,39.22,6.48,24.08,238.17,81.94,0.01
6.0,83.47,50.05,38.84,6.46,23.64,233.51,82.87,0.01
6.0,84.65,50.49,38.99,6.57,23.38,228.63,80.18,0.04
6.0,83.12,50.43,39.56,6.41,23.23,232.63,80.93,0.02
6.0,79.53,52.36,39.8,6.49,23.12,238.19,80.53,0.04
6.0,86.97,50.3,38.84,6.4,24.61,236.39,82.51,0.01
6.0,84.86,52.26,38.72,6.44,24.38,231.02,81.93,0.01
6.0,87.38,48.74,38.77,6.29,23.52,244.65,83.81,0.02
6.0,83.85,50.7,39.29,6.63,24.1,232.01,80.53,0.02
6.0,86.25,51.14,39.53,6.21,23.48,237.17,83.76,0.02
6.0,84.48,50.28,38.57,6.46,23.95,230.03,82.85,0.01
6.0,81.08,47.19,40.4,6.27,22.84,240.92,79.54,0.04
6.0,89.84,48.2,38.89,6.34,23.85,243.18,81.61,0.01
6.0,75.17,50.32,39.19,6.55,24.11,233.17,80.35,0.02
6.0,75.03,51.18,39.78,6.49,23.35,234.28,80.6,0.06
6.0,83.39,49.81,38.98,6.37,22.85,231.04,81.76,0.02
6.0,85.08,47.48,39.41,6.57,23.8,230.64,80.75,0.03
6.0,83.29,50.77,39.31,6.52,24.09,242.29,81.07,0.01
6.0,80.52,50.23,40.22,6.39,22.78,227.28,78.49,0.05
6.0,81.19,48.41,39.33,6.47,23.78,226.13,82.54,0.02
6.0,80.72,49.47,39.32,6.47,24.09,232.27,80.73,0.05
6.0,83.1,50.24,39.47,6.44,24.62,237.6,82.2,0.01
6.0,87.02,50.3,38.9,6.34,23.46,242.08,82.37,0.01
6.0,84.0,52.45,38.7,6.52,23.14,235.13,81.43,0.02
6.0,84.91,54.95,39.13,6.35,23.72,234.15,81.34,0.01
6.0,87.31,49.04,39.3,6.46,23.7,237.19,80.88,0.02
6.0,85.65,47.65,38.74,6.2,22.93,230.23,83.28,0.02
6.0,84.8,52.69,39.46,6.58,24.16,234.53,81.31,0.03
6.0,88.15,48.28,39.31,6.34,23.45,240.84,81.15,0.02
6.0,86.66,50.36,39.14,6.35,23.45,242.16,82.53,0.01
6.0,84.24,51.03,39.42,6.46,23.49,242.92,81.38,0.03
6.0,79.32,54.83,40.47,6.51,23.42,229.67,80.47,0.05
6.0,77.03,51.36,39.78,6.44,24.14,236.64,81.03,0.02
6.0,87.26,50.93,39.19,6.43,24.44,248.74,82.63,0.01
6.0,88.17,49.24,38.93,6.48,23.46,235.92,81.65,0.02
6.0,77.94,49.79,41.09,6.34,22.89,232.59,80.43,0.04
6.0,82.91,46.96,39.59,6.43,23.54,235.38,81.66,0.02
6.0,87.76,47.86,39.64,6.34,23.4,231.08,81.85,0.02
6.0,78.04,50.78,39.1,6.52,23.64,231.25,83.05,0.03
6.0,84.73,50.26,38.8,6.4,23.99,230.31,82.53,0.01
6.0,87.3,52.78,39.11,6.4,23.09,234.8,80.47,0.03
6.0,89.36,48.21,38.89,6.42,24.15,227.03,81.92,0.01
6.0,88.31,48.9,38.76,6.51,23.71,240.43,81.52,0.01
6.0,75.7,51.45,40.29,6.4,23.65,237.58,80.39,0.03
6.0,87.73,49.89,38.67,6.52,24.41,234.58,81.51,0.02
6.0,84.2,49.87,39.68,6.37,23.71,233.3,80.87,0.02
6.0,82.51,49.95,39.21,6.25,24.12,225.86,82.66,0.01
6.0,77.02,49.34,39.71,6.5,23.45,226.08,82.64,0.02
6.0,84.82,51.47,38.79,6.49,24.67,227.69,81.59,0.02
6.0,80.99,50.78,38.74,6.44,24.35,227.37,81.82,0.01
6.0,85.54,51.88,39.02,6.45,23.66,232.47,82.71,0.01
6.0,86.24,51.16,39.11,6.24,24.84,233.57,83.51,0.01
6.0,84.97,51.09,38.86,6.49,23.17,230.71,82.13,0.02
6.0,79.91,47.53,39.8,6.5,23.54,235.66,81.13,0.01
6.0,86.75,48.47,39.29,6.32,24.35,236.18,82.97,0.01
6.0,83.91,49.52,39.65,6.53,23.82,223.64,80.97,0.04
6.0,77.94,52.03,39.68,6.44,24.1,233.72,81.18,0.03
6.0,84.32,50.5,39.45,6.2,23.33,227.13,80.9,0.02
6.0,78.1,51.79,39.35,6.48,24.37,232.03,81.22,0.02
6.0,83.97,51.11,39.45,6.39,23.38,234.39,81.5,0.03
6.0,85.12,53.71,39.03,6.34,23.79,245.84,81.66,0.01
6.0,78.72,53.11,39.69,6.52,23.14,241.95,80.16,0.04
6.0,79.31,46.39,39.85,6.5,23.21,239.17,80.57,0.03
6.0,83.63,49.7,39.49,6.5,23.01,231.09,80.03,0.06
6.0,84.86,47.96,39.51,6.32,23.59,236.97,81.14,0.02
6.0,83.52,51.39,39.21,6.45,23.78,238.64,81.01,0.03
6.0,83.44,48.15,40.41,6.32,22.97,229.03,80.52,0.03
6.0,85.67,51.1,38.91,6.56,24.55,245.0,82.42,0.01
6.0,83.36,49.97,38.92,6.28,25.04,240.34,83.17,0.01
6.0,77.68,50.55,39.96,6.55,23.07,235.44,78.9,0.08
6.0,83.22,52.45,39.75,6.4,23.56,235.09,80.52,0.02
6.0,84.92,53.81,38.59,6.41,24.16,217.8,82.49,0.02
6.0,89.93,50.18,38.93,6.22,23.35,241.76,83.25,0.01
6.0,81.59,48.22,39.91,6.36,23.54,226.98,80.57,0.02
6.0,83.95,54.91,40.66,6.23,23.23,228.12,82.09,0.03
6.0,84.24,50.49,39.77,6.53,23.04,228.96,79.74,0.05
6.0,85.36,46.87,39.58,6.43,23.72,229.68,80.71,0.02
6.0,80.55,52.03,40.33,6.28,23.92,235.75,81.43,0.03
6.0,84.71,53.05,38.87,6.55,24.27,234.24,81.64,0.02
6.0,82.78,49.56,39.5,6.41,24.05,233.55,82.31,0.01
6.0,82.91,51.2,39.35,6.48,24.12,236.02,80.99,0.02
6.0,77.52,48.77,40.43,6.41,23.22,231.84,80.02,0.08
6.0,78.94,48.96,39.71,6.45,23.93,239.55,80.43,0.03
6.0,79.0,48.99,40.02,6.41,23.7,236.33,81.66,0.02
6.0,80.1,49.01,39.55,6.44,24.2,222.34,80.9,0.02
6.0,81.45,46.68,39.85,6.4,23.35,239.42,80.16,0.06
6.0,75.83,51.65,39.26,6.66,23.15,236.03,80.07,0.05
6.0,77.32,51.99,40.86,6.52,24.1,226.39,80.46,0.04
6.0,86.57,49.4,38.97,6.38,24.54,232.15,81.78,0.01
6.0,80.58,52.51,38.89,6.34,23.49,235.75,80.81,0.02
6.0,82.71,49.52,39.58,6.59,24.35,241.77,81.48,0.01
6.0,82.32,50.44,38.62,6.57,24.28,232.62,82.11,0.01
6.0,83.59,51.01,39.32,6.47,23.01,237.11,80.22,0.05
6.0,78.94,53.14,39.83,6.47,24.57,233.35,81.12,0.03
6.0,83.08,51.01,39.42,6.59,23.63,230.41,79.99,0.02
6.0,86.89,50.51,39.09,6.4,23.57,237.72,81.93,0.02
6.0,82.99,49.03,39.35,6.5,24.11,236.66,80.96,0.02
6.0,82.75,53.25,39.52,6.23,23.95,224.05,82.04,0.02
6.0,83.38,49.4,39.33,6.34,24.49,235.62,82.09,0.01
6.0,75.04,48.35,39.47,6.35,24.43,232.33,82.7,0.02
6.0,89.18,48.23,39.24,6.43,23.9,237.67,82.15,0.01
6.0,85.32,48.14,39.32,6.58,23.25,230.3,79.62,0.04
6.0,81.48,48.79,39.35,6.48,24.28,237.5,81.78,0.01
6.0,81.32,50.04,40.12,6.6,23.83,240.88,81.34,0.02
6.0,87.23,50.24,39.31,6.44,23.62,227.47,80.81,0.02
6.0,84.6,50.88,38.59,6.43,23.97,233.84,82.92,0.02
6.0,81.95,48.71,38.38,6.37,24.31,231.08,83.56,0.01
6.0,80.78,47.64,39.78,6.47,24.16,224.21,80.76,0.03
6.0,85.37,51.89,39.69,6.43,23.28,224.69,80.53,0.03
6.0,78.98,50.18,39.08,6.59,23.77,240.07,80.31,0.03
6.0,82.05,51.07,39.69,6.65,23.9,237.79,80.53,0.03
6.0,82.03,48.79,40.64,6.35,22.9,238.95,80.08,0.04
6.0,86.95,50.67,38.93,6.64,24.13,225.61,82.16,0.02
6.0,76.5,50.86,39.63,6.36,24.05,235.2,80.69,0.03
6.0,81.65,51.13,39.94,6.39,23.63,245.85,81.02,0.02
6.0,84.08,50.34,39.24,6.43,24.52,234.5,81.91,0.02
6.0,81.16,46.79,39.64,6.55,24.41,238.2,80.94,0.03
6.0,82.23,48.42,39.67,6.34,23.66,229.44,82.07,0.02
6.0,81.32,53.32,39.42,6.42,23.16,223.1,80.53,0.05
6.0,85.54,50.54,38.93,6.4,24.16,238.46,81.97,0.02
6.0,78.69,52.25,38.83,6.33,23.9,221.35,81.59,0.03
6.0,85.94,47.58,39.43,6.33,23.57,226.31,81.45,0.02
6.0,85.7,51.32,39.57,6.32,22.78,232.15,81.18,0.03
6.0,79.26,49.95,39.13,6.34,23.1,224.33,80.74,0.06
6.0,79.06,51.0,39.63,6.59,24.04,228.93,81.31,0.02
6.0,81.21,47.4,39.82,6.39,23.15,233.52,80.37,0.02
6.0,83.62,50.66,39.14,6.48,24.36,236.75,81.18,0.01
6.0,82.06,50.26,39.84,6.35,23.65,240.98,80.56,0.02
6.0,80.99,49.28,39.34,6.57,23.27,240.17,79.7,0.03
6.0,84.83,48.79,39.34,6.36,23.5,242.42,82.84,0.01
6.0,84.68,48.79,39.23,6.46,23.69,231.72,82.18,0.01
6.0,84.12,53.18,39.04,6.53,24.9,222.49,82.13,0.01
6.0,85.02,49.59,38.76,6.29,23.56,228.2,82.79,0.02
6.0,84.38,49.91,39.49,6.43,24.08,237.15,82.18,0.01
6.0,84.73,50.46,39.41,6.33,23.56,236.78,82.17,0.01
6.0,87.26,48.51,39.45,6.48,22.95,235.89,80.44,0.04
6.0,77.85,53.0,39.51,6.43,24.41,240.31,80.93,0.02
